Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_per_m_0_0_1_1,fill_ratio_1,distance_from_183_0_0,fill_per_m_1_183_0_0,distance_from_57_1_0,fill_per_m_1_57_1_0,fill_per_m_1_57_1_1,fill_ratio_2,distance_from_66_0_0,fill_per_m_2_66_0_0,distance_from_275_1_0,fill_per_m_2_275_1_0,fill_per_m_2_275_1_1,fill_ratio_3,distance_from_110_0_0,fill_per_m_3_110_0_0,distance_from_126_1_0,fill_per_m_3_126_1_0,fill_per_m_3_126_1_1,fill_ratio_4,distance_from_4_0_0,fill_per_m_4_4_0_0,distance_from_170_1_0,fill_per_m_4_170_1_0
2,76.760024,30.686268,0.21567515239771717,0.6206805846609791,34.74817123779064,0.6206805846609791,34.74817123779064,,0.2886640473882175,0.5059491972748555,57.05395896327542,0.8426816543766277,34.25540901347333,,0.34237289435287466,0.46539645240203775,73.56585822384227,0.6493261668230322,52.72741371690095,,0.37502152542183986,0.5801015353050005,64.64756643415268,0.7620847179720998,49.20995219793524,,0.37502152542183986,0.7406816368403055,50.63194586835643,0.7875386895106489,47.61944148481977
2,76.751598,30.701793,0.25677656772050794,0.905459890802184,28.35869046535226,0.905459890802184,28.35869046535226,,0.2867269988807526,0.3979420411591768,72.05245217256696,0.8098698026039479,35.40408568869325,,0.2867269988807526,0.22419151616967659,127.89377750750693,0.4897627047459051,58.54406554486627,,0.29247608724198243,0.41304073918521633,70.81046964493977,0.7257979840403191,40.29717547765122,,0.306769178856638,0.7084628307433851,43.30067373255803,0.7277509449811004,42.15304438589287
2,76.7473,30.693785,0.23754413087432746,0.900461366616483,26.380269013306847,0.900461366616483,26.380269013306847,,0.30025464417280845,0.45272206303724927,66.32207013690515,0.8068767908309457,37.21195696601922,,0.30025464417280845,0.4001942596279928,75.02722414157442,0.6115390219027731,49.09819871160161,,0.31137416940577234,0.5684133844883688,54.779528051761396,0.7364479627021515,42.28053917934515,,0.31137416940577234,0.7130688164732164,43.66677692425326,0.7646447477053081,40.72141610077142
2,76.76223,30.718974,0.12020905537060844,0.8502376506535393,14.138288898193249,0.8502376506535393,14.138288898193249,,0.15528306754987012,0.2450666270582244,63.363612342441485,0.5263537599728398,29.50165446863775,,0.22640811102234426,0.36800840264810725,61.522538451068364,0.619101171278221,36.570454317651034,,0.2308218179733935,0.5353399253097946,43.11686968608212,0.7555381089797997,30.550651943297915,,0.2425213475781303,0.7097585299609573,34.16955729880006,0.7863478187065014,30.841485384554694
2,76.736267,30.703417,0.00756287497814212,1.0,0.756287497814212,1.0,0.756287497814212,,0.013335265977323485,0.27763947604261907,4.803087142865971,0.6327772094833751,2.107418816207198,,0.013335265977323485,0.1339042428960685,9.958807644111637,0.4634687282174767,2.877274164453677,,0.04016758639714803,0.1625462807897381,24.711476757260815,0.3656838693908588,10.98423796052518,,0.09922588524592965,0.2910371423139942,34.09389071683394,0.42123892203101376,23.55572575475923
2,76.717378,30.731993,0.3732517916293401,1.0,37.325179162934006,1.0,37.325179162934006,,0.43543511745045027,0.42487724339044103,102.48492340417184,0.22360643551972326,194.73281993802124,,0.0,0.3916346820478733,118.90081980600488,0.12333554902759611,377.5528233918771,0.0,0.0,0.27554659747982646,0.0,0.0,,,0.0,0.058937467389983636,0.0,0.04249844544031563,0.0
2,76.721468,30.736991,0.647474714154603,1.0,64.7474714154603,1.0,64.7474714154603,,0.6756893048244332,0.41064860633096506,164.54196955921404,0.19772079351245958,341.73912253789024,,0.6927818231791868,0.37134965065953707,186.55782278205157,0.09309590983618665,744.1592486696987,,0.0,0.40510199559816246,171.01417191397545,0.06936586951062794,998.7358740930101,0.0,0.0,0.12701812434452503,0.0,0.03151449799849333,0.0
2,76.712239,30.733528,0.22726962726315147,1.0,22.726962726315147,1.0,22.726962726315147,,0.29388010448226,0.4642885675481346,63.29686428296392,0.2768035471758408,106.16919742562807,,0.2998674374333601,0.3018028814146095,99.3587059301165,0.1834039040238609,163.50112012574564,,0.0,0.28947964102154405,103.58843764458133,0.05039146760405848,595.0758167821432,0.0,0.0,0.0877073846235786,0.0,0.0704974567920961,0.0
2,76.713972,30.720256,0.519081785136218,1.0,51.908178513621806,1.0,51.908178513621806,,0.5407409438053997,0.42381668707364,127.58840326441504,0.35553612034283716,152.0917040113879,,0.5767935395073751,0.2503131012768935,230.4288255648803,0.18171068742347385,317.42411395052784,,0.0,0.23736225292985833,258.57233908948325,0.14683925135560608,417.9762044890037,0.0,0.0,0.08914465628826307,0.0,0.17168444988630402,0.0
2,76.720504,30.729951,0.07319592376844364,1.0,7.319592376844364,1.0,7.319592376844364,,0.10209517008626165,0.40140326884341815,25.43456369461893,0.25426071962123636,40.153732844911865,,0.12776687878255877,0.36735467471366035,34.78025123326617,0.14422154998773629,88.59069868089983,,0.0,0.28273488773106,62.83181881627509,0.05297191232542756,335.36163712236623,0.0,0.0,0.047115048720483416,0.0,0.07219996581018708,0.0
2,76.714692,30.737373,0.10687692309474384,1.0,10.687692309474384,1.0,10.687692309474384,,0.10918224407029563,0.4610750538607522,23.679928713573258,0.2663659019227782,40.989572344717196,,0.18819108899855547,0.4251386196789291,44.26581832078209,0.16988930686783685,110.77276873285277,,0.0,0.35533913701229847,56.32968498615219,0.0658283074554087,304.06587112561925,0.0,0.0,0.15066152485023673,0.0,0.039961638987755545,0.0
2,76.730468,30.707526,0.8980305489499869,1.0,89.8030548949987,1.0,89.8030548949987,,0.8980305489499869,0.31023364768729417,289.4691003521235,0.5672201716701099,158.3213351362041,,0.9028844796841456,0.08015593800513454,1126.4099730531625,0.3719864807627477,242.71970256360032,,0.0,0.0520801818700459,0.0,0.30312826851763813,299.1418837501971,,0.0,0.2318497324677794,0.0,0.35617657990958357,0.0
2,76.735551,30.722152,0.657845304603036,1.0,65.7845304603036,1.0,65.7845304603036,,0.6756051790681391,0.3859178526552182,175.0645051582337,0.36057319561904594,187.36977326010998,,0.0,0.1693297568017966,398.98786357967,0.16404516410754547,411.84096022801555,0.0,0.0,0.24030192580182333,0.0,0.27864864142300805,0.0,,0.0,0.3845811091406522,0.0,0.30452799586500673,0.0
2,76.732449,30.702766,0.6103337833109184,1.0,61.03337833109184,1.0,61.03337833109184,,0.6233097428720799,0.29083201507260803,214.31950767747034,0.639492721423366,97.46940379317117,,0.6364827228252227,0.14972183217504131,425.1101616770921,0.44153143385293536,144.15343371389983,,0.0,0.11561294680151438,0.0,0.3772773324327687,174.37169819720512,,0.0,0.30399388564014146,0.0,0.4318177778567746,0.0
2,76.724063,30.726649,0.9344360268055143,1.0,93.44360268055144,1.0,93.44360268055144,,0.9362377643603503,0.38236181954689347,244.85649887057528,0.28705774901894004,326.1496223530191,,0.9362377643603503,0.34117665270865416,274.4143706573747,0.10678266523216481,876.7694291248492,,0.0,0.2530554115033631,371.80266921770993,0.08145699977553658,1155.0471747818137,0.0,0.0,0.0727184067741511,0.0,0.10237853820135143,0.0
2,76.743005,30.717842,0.06026739028956085,1.0,6.026739028956085,1.0,6.026739028956085,,0.10156973690528551,0.2578274438739555,39.39446297072241,0.43713791493918347,23.23516982493187,,0.11751047450880953,0.22098056981777914,53.17683568546719,0.33912669430639836,34.6509067206133,,0.0,0.2627971042347364,0.0,0.3638560171329728,38.64323258484667,,0.0,0.3487456870120718,0.0,0.3655583317316933,0.0
2,76.730074,30.734448,0.7090462617224327,1.0,70.90462617224327,1.0,70.90462617224327,,0.0,0.37192938268884146,191.45445453715834,0.17923511031003295,397.2856488098929,0.0,0.0,0.33004856317541775,0.0,0.0,,,0.0,0.3660183705755956,0.0,0.13581947406946815,0.0,,0.0,0.1825329985596335,0.0,0.1372834531015104,0.0
2,76.742851,30.7107,0.3270331615632387,1.0,32.70331615632387,1.0,32.70331615632387,,0.3270331615632387,0.17422036219166456,187.71236464510426,0.608821430637789,53.71577692668364,,0.0,0.0724672619621608,0.0,0.33189330967580183,114.99556189276673,,0.0,0.2816339125571348,0.0,0.45591213284218235,0.0,,0.0,0.37635725444060864,0.0,0.4839058070239725,0.0
2,76.729602,30.744926,0.44869362262253065,1.0,44.86936226225306,1.0,44.86936226225306,,0.49511545513791877,0.43119545011644217,114.82390526250111,0.07234618919609971,684.3697790299246,,0.0,0.41179763245731027,128.71895556371504,0.12496976649367342,424.15187801602406,0.0,0.0,0.4433717788358545,0.0,0.18126282764482712,0.0,,0.0,0.2784523208967085,0.0,0.1769783078911179,0.0
2,76.752629,30.749529,0.8633336495718252,0.9355778484908915,92.27811998375145,0.9355778484908915,92.27811998375145,,0.0,0.4923222321451797,177.09127281969626,0.21269714652354488,409.90663087420705,0.0,0.0,0.6697476004265909,0.0,0.3036945193483218,0.0,,0.0,0.7093633218593118,0.0,0.37827854993800564,0.0,,0.0,0.4459608264763771,0.0,0.4026774643857352,0.0
2,76.723448,30.733899,0.404140321651033,1.0,40.4140321651033,1.0,40.4140321651033,,0.42559939804280617,0.4273230760006895,99.59663354153135,0.18590603523865912,228.93253438299504,,0.0,0.36209183635232667,124.10857987961886,0.11114192141374324,404.33621287146224,0.0,0.0,0.344442529209416,0.0,0.04854870983939505,0.0,,0.0,0.12254839507468168,0.0,0.07031244145001612,0.0
2,76.755728,30.720117,0.0,1.0,0.0,1.0,95.55236959549347,,0.0,0.0,,0.6093224932249323,0.0,,0.0,0.23109304426377594,0.0,0.4268654019873532,0.0,,0.0,0.387542908762421,0.0,0.5369918699186992,0.0,,0.0,0.5220776874435411,0.0,0.5386720867208672,0.0
2,76.736806,30.748459,0.0,1.0,87.07534503372591,1.0,87.07534503372591,0.0,0.0,0.45238222985298854,0.0,0.0,,,0.0,0.4393510569803627,0.0,0.15272561433630216,0.0,,0.0,0.4742126301105269,0.0,0.20981999141538793,0.0,,0.0,0.2560360553707479,0.0,0.22928962335014488,0.0
2,76.736815,30.711349,0.8785155613013479,1.0,87.8515561301348,1.0,87.8515561301348,,0.0,0.24116898420928587,0.0,0.6175724723073297,142.44131395948122,,0.0,0.0,,0.39531463587084614,0.0,,0.0,0.12012255479613482,0.0,0.5165590384162149,0.0,,0.0,0.29966533113363186,0.0,0.5439264671223191,0.0
2,76.724239,30.739403,0.6079050927934446,1.0,60.79050927934446,1.0,60.79050927934446,,0.6468847908522845,0.4691354308547864,137.88870938049394,0.18256864855102453,354.3241383371977,,0.0,0.3594783537893097,182.959297842282,0.15165516566707052,433.6806261065753,0.0,0.0,0.3938609495285468,0.0,0.10650402221436257,0.0,,0.0,0.16525318503691105,0.0,0.10790370766139652,0.0
2,76.746865,30.707631,0.6675933855635847,1.0,66.75933855635847,1.0,66.75933855635847,,0.6793936975794875,0.23495027229336196,289.1648904884808,0.6445257469669253,105.40986155737724,,0.0,0.14599760297735445,0.0,0.4068525410542695,167.55573531768925,,0.0,0.2798734203831031,0.0,0.5420530288694043,0.0,,0.0,0.5429887087617487,0.0,0.5725835278285919,0.0
2,76.727024,30.707493,0.6954672066898622,1.0,69.54672066898621,1.0,69.54672066898621,,0.7130809850348623,0.3600406190204438,198.05570465213876,0.5933985699419249,120.16897598938445,,0.0,0.10693544596998893,0.0,0.3902698982846017,188.89675908987616,,0.0,0.0,,0.32354224713820534,0.0,,0.0,0.26582799019772396,0.0,0.3781345463090402,0.0
2,76.752876,30.717853,0.5391612766752545,1.0,53.91612766752545,1.0,53.91612766752545,,0.0,0.04786497158635768,0.0,0.5924267983526684,91.00892771469375,,0.0,0.19784942183185533,0.0,0.40547162876610343,0.0,,0.0,0.36105587545117845,0.0,0.5169775046884866,0.0,,0.0,0.5014089019988502,0.0,0.5187209620114785,0.0
2,76.733378,30.717856,0.6765133857772465,1.0,67.65133857772466,1.0,67.65133857772466,,0.6869740229537138,0.2783264033264033,246.8231596942942,0.4589038640762778,149.69889703075734,,0.0,0.11282170764929385,0.0,0.26129113198078713,262.91516965995896,,0.0,0.18418883074055487,0.0,0.37653236791167827,0.0,,0.0,0.26363897053552227,0.0,0.4025557387626353,0.0
2,76.727989,30.713761,0.7161506742231936,1.0,71.61506742231936,1.0,71.61506742231936,,0.7161506742231936,0.3495410750093742,204.8831240231173,0.4403071455354669,162.6479791401676,,0.0,0.13435986892515367,0.0,0.2620274213795465,278.6003701962891,,0.0,0.11927158903796933,0.0,0.21757772379725787,0.0,,0.0,0.15036110794111412,0.0,0.2676029932017151,0.0
2,76.739484,30.740651,0.8030258978326634,1.0,80.30258978326634,1.0,80.30258978326634,,0.0,0.29813951423116203,0.0,0.09912526086763465,817.8800504472669,,0.0,0.48310465787487233,0.0,0.1309000488433018,0.0,,0.0,0.5236890013764931,0.0,0.2687180853425692,0.0,,0.0,0.31666444651658454,0.0,0.2703698770036854,0.0
2,76.735219,30.742392,0.5336025467268785,1.0,53.360254672687844,1.0,53.360254672687844,,0.0,0.4836526482373144,116.98151579886319,0.08414424728105323,672.397956356491,0.0,0.0,0.527871308798276,0.0,0.10755412640156234,0.0,,0.0,0.5663406175292097,0.0,0.244898818142025,0.0,,0.0,0.3106081012828715,0.0,0.24646452742516584,0.0
2,76.735379,30.734311,0.6811178539649828,1.0,68.11178539649828,1.0,68.11178539649828,,0.0,0.3025918804420892,234.51786063657326,0.16856602416795635,420.9816349264426,0.0,0.0,0.33469336709968894,0.0,0.05162656911941722,0.0,,0.0,0.37040597789554314,0.0,0.20110522284231427,0.0,,0.0,0.18820053463396336,0.0,0.2025590520408323,0.0
2,76.716595,30.726273,0.9309486955069778,1.0,93.09486955069778,1.0,93.09486955069778,,0.9309486955069778,0.4148708598337473,224.39481429957272,0.274044190487129,339.7075098918039,,0.9318512677094463,0.22818112644107216,408.38227168192066,0.16647524155456334,559.7536660753401,,0.0,0.22737714097023817,0.0,0.059193430290152615,1580.0716145353801,,0.0,0.0,,0.1058820151321551,0.0
2,76.718283,30.735031,0.3988227808969005,1.0,39.88227808969005,1.0,39.88227808969005,,0.4551505507435713,0.4175401743514337,109.00760662146052,0.23938661905262054,190.13199340248954,,0.4558109504825,0.40399817946294153,112.82500111471695,0.12213002835836573,373.2177553787308,,0.0,0.3154920701606974,153.8291929753619,0.041634282113223404,1165.6713669510395,0.0,0.0,0.1032804677379827,0.0,0.0,
