id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_ratio_1,fill_ratio_11,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,fill_ratio_2,fill_ratio_22,distance_from_123_0_0,fill_per_m_2_123_0_0,distance_from_88_1_0,fill_per_m_2_88_1_0,fill_ratio_3,fill_ratio_33,distance_from_145_0_0,fill_per_m_3_145_0_0,distance_from_231_1_0,fill_per_m_3_231_1_0,fill_ratio_4,fill_ratio_44,distance_from_98_1_0,fill_per_m_4_98_1_0
138,0,76.770601,30.750721,0.7751328233611146,0.7751328233611146,1.0,77.51328233611146,1.0,77.51328233611146,0.7902469456474938,0.7902469456474938,0.7847777816938639,100.69690606451998,0.42813590385225386,184.57852717724919,0.8007664031093129,0.8007664031093129,0.6912293377506784,115.84670374597783,0.18662108342438233,429.0867829163463,0.8007664031093129,0.8007664031093129,0.7332411095055158,109.2091527232202,0.0721196207662214,1110.3308567096171,0.0,0.8007664031093129,0.08555669122052655,0.0
93,0,76.771048,30.761639,0.3046137691733707,0.3046137691733707,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.34925976582243534,0.34925976582243534,0.8955157525755567,39.00096283264068,0.5015089984183302,69.64177450931854,0.37519207224069684,0.37519207224069684,0.7634335057495832,49.145350500736996,0.1917667678365323,195.6502038770981,0.3935121137068342,0.3935121137068342,0.8068225537553969,48.773068114570165,0.18775702133116742,209.58583115395416,0.4401502689087215,0.4401502689087215,0.10679263027401359,412.15416061891455
49,0,76.766896,30.748096,0.29214464853521815,0.29214464853521815,0.9822726145747908,29.74170756676166,0.9822726145747908,29.74170756676166,0.2927956667556711,0.2927956667556711,0.765376766540156,38.25510252672524,0.6027024965193676,48.58046356976758,0.2927956667556711,0.2927956667556711,0.7560219708961914,38.728460021947505,0.31034844468178435,94.34417080964882,0.2927956667556711,0.2927956667556711,0.8385940152194229,34.915067534682976,0.2086758339213854,140.31124795503453,0.33650996377092274,0.33650996377092274,0.12998493315278545,258.88382261610735
133,0,76.76597,30.7442,0.18485445552552704,0.18485445552552704,1.0,18.485445552552704,1.0,18.485445552552704,0.18485445552552704,0.18485445552552704,0.7620202846871073,24.258469130048162,0.5699782733658746,32.431842433907505,0.18485445552552704,0.18485445552552704,0.6585800719024932,28.06863787899368,0.250606494607313,73.76283516322437,0.2633711116617672,0.2633711116617672,0.8410350841298142,31.315115936485203,0.2071239977006791,127.15625161038675,0.3189967033807314,0.3189967033807314,0.19178869630452364,166.32716605687014
23,0,76.806562,30.739112,0.9699098521619943,0.9699098521619943,0.951190204395525,101.96802360663139,0.951190204395525,101.96802360663139,0.9699098521619943,0.9699098521619943,0.8755722714218767,110.7743910833219,0.1546484661323464,627.1706900293188,0.9699098521619943,0.9699098521619943,0.7548575479746699,128.48912417506102,0.4979272058735175,194.78948744334505,0.9719334701387089,0.9719334701387089,0.6694103651722522,145.1924739600666,0.6016390093846504,161.54761492822607,0.9719334701387089,0.9719334701387089,0.6986577907018661,139.11438233048432
244,0,76.779187,30.743609,0.3584657285442726,0.3584657285442726,1.0,35.84657285442726,1.0,35.84657285442726,0.3584657285442726,0.3584657285442726,0.7541640248382195,47.53153382265474,0.34135442770447755,105.01276662935477,0.420222923482114,0.420222923482114,0.6473133862705434,64.91800299437692,0.2565441864677999,163.80138223668467,0.4235600484431584,0.4235600484431584,0.6973923895212504,60.73482515831957,0.14287008242504756,296.4651809908252,0.4235600484431584,0.4235600484431584,0.3091996014613086,136.98596196158428
72,0,76.770598,30.733668,0.5142344384136116,0.5142344384136116,1.0,51.42344384136116,1.0,51.42344384136116,0.5462941904895966,0.5462941904895966,0.7062733743515502,77.34882983393858,0.5543973941368078,98.53837631040315,0.5533918299978464,0.5533918299978464,0.7240801061647967,76.42687946903729,0.4979611533357462,111.13152628287985,0.5699450111005677,0.5699450111005677,0.8748582458680179,65.14712683939774,0.3828929907105803,148.85229683699683,0.5893208864115164,0.5893208864115164,0.43615635179153095,135.11688732511988
109,0,76.786322,30.7382,0.4951769101112702,0.4951769101112702,1.0,49.51769101112702,1.0,49.51769101112702,0.49987695280336686,0.49987695280336686,0.7313078200798618,68.35383665783559,0.2682411695468996,186.35355402294718,0.49987695280336686,0.49987695280336686,0.6171251938794592,81.00089864440149,0.36722144609326013,136.12411751039653,0.5349340346049781,0.5349340346049781,0.6532610250035751,81.88672125388938,0.36833247164684785,145.23129937831428,0.5793037008077971,0.5793037008077971,0.4506363646363866,128.552364227248
21,0,76.804139,30.741704,0.7080725777960455,0.7080725777960455,1.0,70.80725777960456,1.0,70.80725777960456,0.7107083837783826,0.7107083837783826,0.8695602105093451,81.73193473998597,0.07013139560325667,1013.3954667021908,0.7377905565434382,0.7377905565434382,0.7538721973352371,97.86679481633044,0.39558022501928897,186.50845261728205,0.7585465065941613,0.7585465065941613,0.6719831408270668,112.88177641786574,0.5270449232470029,143.92444991613434,0.7640671670072536,0.7640671670072536,0.6200237226067229,123.23192470683846
283,0,76.790582,30.732536,0.713244787222995,0.713244787222995,1.0,71.3244787222995,1.0,71.3244787222995,0.7314115819239745,0.7314115819239745,0.7159470177111558,102.16001517294649,0.37113186263678755,197.0759332619681,0.7410670978858188,0.7410670978858188,0.5924806084357666,125.07870930026584,0.4907141445034945,151.018083783917,0.7524997752950726,0.7524997752950726,0.5449174913653755,138.09425962994277,0.5677338326103895,132.54446574641253,0.7524997752950726,0.7524997752950726,0.6111802397925364,123.12239930245565
